channel,account_id,type_value,value,total,account_display_name
youtube,UCQjkS4N-dTsH5jUZM-YXoIQ,fan,1260000.0,1407612.5113636362,FIFA TarGrean
youtube,UCQjkS4N-dTsH5jUZM-YXoIQ,average_engagement_per_post,147612.51136363635,1407612.5113636362,FIFA TarGrean
youtube,UCcI0PmJXmY3gOedvjPE8PvA,fan,1050000.0,1398949.4096385543,MR.Kyoro Danger
youtube,UCcI0PmJXmY3gOedvjPE8PvA,average_engagement_per_post,348949.4096385542,1398949.4096385543,MR.Kyoro Danger
youtube,UCl4KICguc71m7IaOow7WyZA,fan,1260000.0,1347236.4285714286,Ahtee PaPaNG
youtube,UCl4KICguc71m7IaOow7WyZA,average_engagement_per_post,87236.42857142857,1347236.4285714286,Ahtee PaPaNG
youtube,UCKb-E83NXKbLaMVCWPifTmA,fan,1110000.0,1345992.751572327,XyCloneZ
youtube,UCKb-E83NXKbLaMVCWPifTmA,average_engagement_per_post,235992.75157232705,1345992.751572327,XyCloneZ
youtube,UCyfaTGs9nEv5K4EPwHNh7Gw,fan,1230000.0,1341255.4176072234,StepGeekTV Online
youtube,UCyfaTGs9nEv5K4EPwHNh7Gw,average_engagement_per_post,111255.41760722347,1341255.4176072234,StepGeekTV Online
youtube,UCzH8MW92puXs5I9P7sOxVLw,fan,998000.0,1328232.072463768,Kanomroo
youtube,UCzH8MW92puXs5I9P7sOxVLw,average_engagement_per_post,330232.0724637681,1328232.072463768,Kanomroo
youtube,UC3bhyLlscXLDvgplXOjlveA,fan,1120000.0,1309368.4411764706,cCraftedStudio
youtube,UC3bhyLlscXLDvgplXOjlveA,average_engagement_per_post,189368.4411764706,1309368.4411764706,cCraftedStudio
youtube,UC_WTmP_f7zJIKG7iIy-HhXQ,fan,965000.0,1301458.5319148935,Gamgy channel
youtube,UC_WTmP_f7zJIKG7iIy-HhXQ,average_engagement_per_post,336458.5319148936,1301458.5319148935,Gamgy channel
youtube,UC_iBa-VDW1vNu-mKWzuGI1w,fan,1170000.0,1294719.4553072625,12TimeWeCCG
youtube,UC_iBa-VDW1vNu-mKWzuGI1w,average_engagement_per_post,124719.45530726257,1294719.4553072625,12TimeWeCCG
youtube,UCjsPkmCwZ_LW_3Hmxqquqvg,fan,1250000.0,1292362.3154848046,Bankgarmo
youtube,UCjsPkmCwZ_LW_3Hmxqquqvg,average_engagement_per_post,42362.31548480463,1292362.3154848046,Bankgarmo
youtube,UCfTfMpUHUiEN-xc9-IoqQjQ,fan,949000.0,1289158.375,BEBE FIT ROUTINE
youtube,UCfTfMpUHUiEN-xc9-IoqQjQ,average_engagement_per_post,340158.375,1289158.375,BEBE FIT ROUTINE
youtube,UCckhIZQB0ToGhEPWj2wPb9Q,fan,269000.0,1287080.25,MOV Studio
youtube,UCckhIZQB0ToGhEPWj2wPb9Q,average_engagement_per_post,1018080.25,1287080.25,MOV Studio
youtube,UCV7MflhoGlUlsX_7CdoK5mg,fan,1260000.0,1282497.1764705882,WIRI
youtube,UCV7MflhoGlUlsX_7CdoK5mg,average_engagement_per_post,22497.176470588234,1282497.1764705882,WIRI
youtube,UC9zqmW7kT_MoWJHdYg1qYvw,fan,1070000.0,1275999.2233400403,Guy Haru Family
youtube,UC9zqmW7kT_MoWJHdYg1qYvw,average_engagement_per_post,205999.22334004025,1275999.2233400403,Guy Haru Family
youtube,UC_9xgBAYz5Y5XCkzEFoZekQ,fan,1190000.0,1244555.0241935484,rindere chan
youtube,UC_9xgBAYz5Y5XCkzEFoZekQ,average_engagement_per_post,54555.02419354839,1244555.0241935484,rindere chan
youtube,UC158ukQsz8zPrHuuYQBuwzg,fan,1000000.0,1241249.05,NOBLUK
youtube,UC158ukQsz8zPrHuuYQBuwzg,average_engagement_per_post,241249.05,1241249.05,NOBLUK
youtube,UCIRUlVbk7j3rXsWklfpD_wQ,fan,1100000.0,1220003.6319444445,ZuckerRider WheelieTH
youtube,UCIRUlVbk7j3rXsWklfpD_wQ,average_engagement_per_post,120003.63194444444,1220003.6319444445,ZuckerRider WheelieTH
youtube,UCNE22OylcFlH2An56rqLwVw,fan,1100000.0,1215557.3172413793,Point of View
youtube,UCNE22OylcFlH2An56rqLwVw,average_engagement_per_post,115557.3172413793,1215557.3172413793,Point of View
youtube,UCL9iimSqFlqdeufCWRWcPKA,fan,1150000.0,1213818.108910891,อร่อยพุง
youtube,UCL9iimSqFlqdeufCWRWcPKA,average_engagement_per_post,63818.10891089109,1213818.108910891,อร่อยพุง
youtube,UCjadGsibffELN44emJ-ECbQ,fan,914000.0,1211779.7457627119,GZR Gozziira
youtube,UCjadGsibffELN44emJ-ECbQ,average_engagement_per_post,297779.74576271186,1211779.7457627119,GZR Gozziira
youtube,UC2pQv5ER8d_mh-35B-scW_A,fan,1080000.0,1203641.5304347826,NagsTV
youtube,UC2pQv5ER8d_mh-35B-scW_A,average_engagement_per_post,123641.5304347826,1203641.5304347826,NagsTV
youtube,UC8IXubB-rQka8mZQIacoSCQ,fan,1050000.0,1186728.8926553673,EYETA
youtube,UC8IXubB-rQka8mZQIacoSCQ,average_engagement_per_post,136728.89265536724,1186728.8926553673,EYETA
youtube,UC2uaBAQZ8wg0q-fBuU9-gAg,fan,1050000.0,1165216.6818181819,mintchyy
youtube,UC2uaBAQZ8wg0q-fBuU9-gAg,average_engagement_per_post,115216.68181818182,1165216.6818181819,mintchyy
youtube,UC47Ie75vE_s20ygeNgf3gjg,fan,699000.0,1158141.5886524823,10kcalmuscle
youtube,UC47Ie75vE_s20ygeNgf3gjg,average_engagement_per_post,459141.58865248226,1158141.5886524823,10kcalmuscle
youtube,UCqfSuJBHsaZFHx0Krf19Qhg,fan,1070000.0,1131379.2003891051,Berserker Game
youtube,UCqfSuJBHsaZFHx0Krf19Qhg,average_engagement_per_post,61379.200389105055,1131379.2003891051,Berserker Game
youtube,UCrwAK-5m3hatI0Ftexh0fxQ,fan,0.0,1130750.3798449612,1412
youtube,UCrwAK-5m3hatI0Ftexh0fxQ,average_engagement_per_post,1130750.3798449612,1130750.3798449612,1412
youtube,UCIqqN9Q76pm6KfMeZ_u9YZQ,fan,1040000.0,1129389.2151898735,KK Honcool
youtube,UCIqqN9Q76pm6KfMeZ_u9YZQ,average_engagement_per_post,89389.21518987342,1129389.2151898735,KK Honcool
youtube,UCZUfIEcbGHSBSipkT__8bLw,fan,1080000.0,1114157.888888889,Ky0N
youtube,UCZUfIEcbGHSBSipkT__8bLw,average_engagement_per_post,34157.88888888889,1114157.888888889,Ky0N
youtube,UCcICnLfXyzz6Y0lYMA5Xw1Q,fan,770000.0,1103122.693069307,Gluta Story
youtube,UCcICnLfXyzz6Y0lYMA5Xw1Q,average_engagement_per_post,333122.69306930696,1103122.693069307,Gluta Story
youtube,UC2cM3yhGDnNsb67Tghy4vjw,fan,970000.0,1101910.4927536233,VIPS Station
youtube,UC2cM3yhGDnNsb67Tghy4vjw,average_engagement_per_post,131910.4927536232,1101910.4927536233,VIPS Station
youtube,UCjx6BYaOnbbfbIdsE3BEqWw,fan,938000.0,1095997.5539568346,MinuteVideos Thailand
youtube,UCjx6BYaOnbbfbIdsE3BEqWw,average_engagement_per_post,157997.55395683454,1095997.5539568346,MinuteVideos Thailand
youtube,UCuw3UJPCTvHL8hxjzXz8rDA,fan,987000.0,1094484.5392156863,Pit Start
youtube,UCuw3UJPCTvHL8hxjzXz8rDA,average_engagement_per_post,107484.53921568628,1094484.5392156863,Pit Start
youtube,UCYjGMYwk-o5_WPYa5QtqNnA,fan,933000.0,1091234.255319149,MidoriKawa caster
youtube,UCYjGMYwk-o5_WPYa5QtqNnA,average_engagement_per_post,158234.25531914894,1091234.255319149,MidoriKawa caster
youtube,UCk8eSYESKG04RIeCWSDD9Lg,fan,797000.0,1090087.9795918367,EaterOat
youtube,UCk8eSYESKG04RIeCWSDD9Lg,average_engagement_per_post,293087.97959183675,1090087.9795918367,EaterOat
youtube,UC82wrC2KPf1T07-LKmfatng,fan,805000.0,1081552.812121212,FNDiary
youtube,UC82wrC2KPf1T07-LKmfatng,average_engagement_per_post,276552.81212121213,1081552.812121212,FNDiary
youtube,UCGxGszYWu_EzHNNu1RsqCeQ,fan,457000.0,1066682.3214285714,CigaretteS TV
youtube,UCGxGszYWu_EzHNNu1RsqCeQ,average_engagement_per_post,609682.3214285715,1066682.3214285714,CigaretteS TV
youtube,UCI3GAvwaZwf1abbeREza8eA,fan,916000.0,1057606.9166666667,MindaRyn _
youtube,UCI3GAvwaZwf1abbeREza8eA,average_engagement_per_post,141606.91666666666,1057606.9166666667,MindaRyn _
youtube,UCIhP_T4i6t8boQ8QOaklnTw,fan,877000.0,1057600.1846153846,ป้าหนึ่ง ตึ่งโป๊ะ
youtube,UCIhP_T4i6t8boQ8QOaklnTw,average_engagement_per_post,180600.1846153846,1057600.1846153846,ป้าหนึ่ง ตึ่งโป๊ะ
youtube,UCmMON-av1Y4tTzUbb9rp-xg,fan,905000.0,1033256.4347826086,N.N.B CLUB
youtube,UCmMON-av1Y4tTzUbb9rp-xg,average_engagement_per_post,128256.43478260869,1033256.4347826086,N.N.B CLUB
youtube,UCPMyIBHvLtycQLgaQbVw5XQ,fan,853000.0,1023642.2673267326,BeBell
youtube,UCPMyIBHvLtycQLgaQbVw5XQ,average_engagement_per_post,170642.26732673266,1023642.2673267326,BeBell
youtube,UC_nceTle-WK7t6oiU6mkcXQ,fan,961000.0,1011877.5380577428,NutPintoChannel
youtube,UC_nceTle-WK7t6oiU6mkcXQ,average_engagement_per_post,50877.53805774278,1011877.5380577428,NutPintoChannel
youtube,UC0ygyzV6eSqfTpI-nQeBALw,fan,1000000.0,1010980.0628930818,Adam Bradshaw
youtube,UC0ygyzV6eSqfTpI-nQeBALw,average_engagement_per_post,10980.06289308176,1010980.0628930818,Adam Bradshaw
youtube,UCBzpO6GMCAxjJdqcnJw4YDg,fan,915000.0,1001269.6287128713,TheycallmeMeaow
youtube,UCBzpO6GMCAxjJdqcnJw4YDg,average_engagement_per_post,86269.62871287129,1001269.6287128713,TheycallmeMeaow
youtube,UC8f28g9RvVVH1HdMq4pB1vw,fan,953000.0,991360.0891719746,MadamPam
youtube,UC8f28g9RvVVH1HdMq4pB1vw,average_engagement_per_post,38360.08917197452,991360.0891719746,MadamPam
youtube,UCA4mWOKGwNmHssf5VoY5TJw,fan,940000.0,985230.1351351351,tAehiRocK
youtube,UCA4mWOKGwNmHssf5VoY5TJw,average_engagement_per_post,45230.13513513513,985230.1351351351,tAehiRocK
youtube,UCsHwsZfCeCngX_EIE5Bioow,fan,885000.0,976069.6719745223,LDA World
youtube,UCsHwsZfCeCngX_EIE5Bioow,average_engagement_per_post,91069.6719745223,976069.6719745223,LDA World
youtube,UCbazUqztZPght-7sNXpuLcg,fan,854000.0,975527.6072874494,Gladiuz KB
youtube,UCbazUqztZPght-7sNXpuLcg,average_engagement_per_post,121527.6072874494,975527.6072874494,Gladiuz KB
youtube,UCxoVgoUhfhFBeWeRKtFOs7w,fan,659000.0,974539.3680555555,เทพลีลา
youtube,UCxoVgoUhfhFBeWeRKtFOs7w,average_engagement_per_post,315539.36805555556,974539.3680555555,เทพลีลา
youtube,UC4fFmPHoNKYo8pRD5aum00g,fan,740000.0,974074.0629370629,รถซิ่งไทยแลนด์ (RodzingThailand)
youtube,UC4fFmPHoNKYo8pRD5aum00g,average_engagement_per_post,234074.06293706293,974074.0629370629,รถซิ่งไทยแลนด์ (RodzingThailand)
youtube,UCukqpmtAdkWRLagQwJdbyhw,fan,872000.0,962096.8412698413,Fitjunctions
youtube,UCukqpmtAdkWRLagQwJdbyhw,average_engagement_per_post,90096.84126984127,962096.8412698413,Fitjunctions
youtube,UCaWL6_Vi6a17VtWFXPL79uQ,fan,508000.0,943941.1607142857,กับข้าวกับตา
youtube,UCaWL6_Vi6a17VtWFXPL79uQ,average_engagement_per_post,435941.16071428574,943941.1607142857,กับข้าวกับตา
youtube,UCONLLTJh5xgLcNf98cFRWCg,fan,897000.0,938769.1284634761,Uke-Uke
youtube,UCONLLTJh5xgLcNf98cFRWCg,average_engagement_per_post,41769.128463476074,938769.1284634761,Uke-Uke
youtube,UCuRLkzeOlY6IcUy3PVLZG6w,fan,544000.0,937112.8655913979,SAN CE
youtube,UCuRLkzeOlY6IcUy3PVLZG6w,average_engagement_per_post,393112.86559139786,937112.8655913979,SAN CE
youtube,UCl9RgD6kroIYr4iuLOLFrxQ,fan,880000.0,928346.22,โหน่งโชว์
youtube,UCl9RgD6kroIYr4iuLOLFrxQ,average_engagement_per_post,48346.22,928346.22,โหน่งโชว์
youtube,UCompe4fS2oUss8CGTuhOSxA,fan,912000.0,927433.8518518518,GibPuri Ch
youtube,UCompe4fS2oUss8CGTuhOSxA,average_engagement_per_post,15433.851851851852,927433.8518518518,GibPuri Ch
youtube,UCTV27gibr60_wCvK6rJrJfA,fan,777000.0,914368.9661016949,LEEAH นัตตี้
youtube,UCTV27gibr60_wCvK6rJrJfA,average_engagement_per_post,137368.9661016949,914368.9661016949,LEEAH นัตตี้
youtube,UC36AwEKWD4bPbP9DJI5gM1Q,fan,597000.0,913734.8918918918,MENOW
youtube,UC36AwEKWD4bPbP9DJI5gM1Q,average_engagement_per_post,316734.8918918919,913734.8918918918,MENOW
youtube,UCfsCwuRVG1orBa9cjgZSxfQ,fan,653000.0,912085.3048780488,Zellfie
youtube,UCfsCwuRVG1orBa9cjgZSxfQ,average_engagement_per_post,259085.30487804877,912085.3048780488,Zellfie
youtube,UCfaj2PbuQHpJEtXsc0_6aIA,fan,892000.0,911586.1191588785,Mahidol Channel มหิดล แชนแนล
youtube,UCfaj2PbuQHpJEtXsc0_6aIA,average_engagement_per_post,19586.119158878504,911586.1191588785,Mahidol Channel มหิดล แชนแนล
youtube,UC2ZwmwQyY-Ttav942gVHpKg,fan,830000.0,907665.4832535886,อันดับ 10
youtube,UC2ZwmwQyY-Ttav942gVHpKg,average_engagement_per_post,77665.48325358852,907665.4832535886,อันดับ 10
youtube,UCWv0eMdDlFAi_FczRHGp9Rg,fan,861000.0,907502.4020979021,VictoryCast
youtube,UCWv0eMdDlFAi_FczRHGp9Rg,average_engagement_per_post,46502.4020979021,907502.4020979021,VictoryCast
youtube,UCMtFuOVbM_T43hYLnRA4MEA,fan,879000.0,895713.0110608346,Ejan
youtube,UCMtFuOVbM_T43hYLnRA4MEA,average_engagement_per_post,16713.01106083459,895713.0110608346,Ejan
youtube,UCN0Ys1QH5QpuCRcCVr7ee6Q,fan,769000.0,882007.858974359,Fah sarika
youtube,UCN0Ys1QH5QpuCRcCVr7ee6Q,average_engagement_per_post,113007.85897435897,882007.858974359,Fah sarika
youtube,UCnVu9LRhJYCBtmU4exh8CZw,fan,471000.0,879338.7777777778,ARISA ASMR
youtube,UCnVu9LRhJYCBtmU4exh8CZw,average_engagement_per_post,408338.77777777775,879338.7777777778,ARISA ASMR
youtube,UC8uxFKMADMhYn80nkfpPa-w,fan,609000.0,878019.4187192118,Gssspotted
youtube,UC8uxFKMADMhYn80nkfpPa-w,average_engagement_per_post,269019.4187192118,878019.4187192118,Gssspotted
youtube,UCgxPPTpJathVUSEsO3XZ93w,fan,784000.0,875202.825136612,icepadie
youtube,UCgxPPTpJathVUSEsO3XZ93w,average_engagement_per_post,91202.82513661202,875202.825136612,icepadie
youtube,UCCldsWVZASG7g0a29Nqlwjw,fan,764000.0,866863.9452054794,Soundtiss ST
youtube,UCCldsWVZASG7g0a29Nqlwjw,average_engagement_per_post,102863.94520547945,866863.9452054794,Soundtiss ST
youtube,UCnUooigf-sesJl28OvH3ElA,fan,704000.0,864839.5921052631,WakeUp Ruj
youtube,UCnUooigf-sesJl28OvH3ElA,average_engagement_per_post,160839.59210526315,864839.5921052631,WakeUp Ruj
youtube,UCfJKyv_YBA_j370igjJdZXA,fan,813000.0,838569.8616352201,Filllykung
youtube,UCfJKyv_YBA_j370igjJdZXA,average_engagement_per_post,25569.861635220124,838569.8616352201,Filllykung
youtube,UC48IQx-ezGoKBLZmeU-ojGg,fan,802000.0,834761.3526011561,Green Ezqelusia
youtube,UC48IQx-ezGoKBLZmeU-ojGg,average_engagement_per_post,32761.352601156068,834761.3526011561,Green Ezqelusia
youtube,UCg6yMQSedtC4gkWDleh2rgQ,fan,750000.0,833638.925,Nueng Panuwat
youtube,UCg6yMQSedtC4gkWDleh2rgQ,average_engagement_per_post,83638.925,833638.925,Nueng Panuwat
youtube,UCCh1SOI13Ch65t6DEMzurRA,fan,689000.0,833428.9505494506,Little Monster Family
youtube,UCCh1SOI13Ch65t6DEMzurRA,average_engagement_per_post,144428.95054945056,833428.9505494506,Little Monster Family
youtube,UCD_goIJhQmF7-k7vd3C0aNA,fan,774000.0,832298.0394736843,XO Autosport
youtube,UCD_goIJhQmF7-k7vd3C0aNA,average_engagement_per_post,58298.03947368421,832298.0394736843,XO Autosport
youtube,UC9b9KpewX_rIZcVk0mUZwng,fan,770000.0,829016.912959381,The Moof
youtube,UC9b9KpewX_rIZcVk0mUZwng,average_engagement_per_post,59016.91295938104,829016.912959381,The Moof
youtube,UCzloAdOV6NLg6E-tDacDO1g,fan,746000.0,826056.9868421053,Keno HappyDay
youtube,UCzloAdOV6NLg6E-tDacDO1g,average_engagement_per_post,80056.98684210527,826056.9868421053,Keno HappyDay
youtube,UCSbJvzskJ4neIztgRmPwZYA,fan,791000.0,824257.52,Booky HealthyWorld
youtube,UCSbJvzskJ4neIztgRmPwZYA,average_engagement_per_post,33257.52,824257.52,Booky HealthyWorld
youtube,UCul2ygqhglGyONhgDg4S7nQ,fan,756000.0,813892.4092664092,EVA GAMER
youtube,UCul2ygqhglGyONhgDg4S7nQ,average_engagement_per_post,57892.40926640927,813892.4092664092,EVA GAMER
youtube,UCSebcviE-UeYMxVRNozwqtw,fan,717000.0,809088.8967611336,CarDebuts
youtube,UCSebcviE-UeYMxVRNozwqtw,average_engagement_per_post,92088.8967611336,809088.8967611336,CarDebuts
youtube,UCbCxuykkWG_jVcNIN_gLIKA,fan,793000.0,808940.5,NutTH Channel
youtube,UCbCxuykkWG_jVcNIN_gLIKA,average_engagement_per_post,15940.5,808940.5,NutTH Channel
youtube,UCdHD-Yf6bzvOkr1zWX0CZ_Q,fan,761000.0,797978.9777777778,GrCraft
youtube,UCdHD-Yf6bzvOkr1zWX0CZ_Q,average_engagement_per_post,36978.97777777778,797978.9777777778,GrCraft
youtube,UC5efxC2RQFVS2PIrEZOb19g,fan,603000.0,797862.3676470588,ทําเอง กินเอง Byแม่Milko_o
youtube,UC5efxC2RQFVS2PIrEZOb19g,average_engagement_per_post,194862.36764705883,797862.3676470588,ทําเอง กินเอง Byแม่Milko_o
youtube,UCvvoVBVmLNPPgzR_6rnfDtQ,fan,734000.0,797117.2823529412,oporcony
youtube,UCvvoVBVmLNPPgzR_6rnfDtQ,average_engagement_per_post,63117.282352941176,797117.2823529412,oporcony
youtube,UCLFqNSo7rwsbjtFkuMfM22g,fan,698000.0,787987.7073170731,Licktga
youtube,UCLFqNSo7rwsbjtFkuMfM22g,average_engagement_per_post,89987.70731707317,787987.7073170731,Licktga
youtube,UC5P5NlgQmjinm_M4OCzbOHA,fan,737000.0,785554.223382046,beartai
youtube,UC5P5NlgQmjinm_M4OCzbOHA,average_engagement_per_post,48554.22338204593,785554.223382046,beartai
youtube,UCGVwwpDHq_OvdD8AtGwM6ew,fan,695000.0,783432.5038363171,ครัวบ้านทุ่งกับลุงเด่น พากินพาเที่ยว
youtube,UCGVwwpDHq_OvdD8AtGwM6ew,average_engagement_per_post,88432.50383631713,783432.5038363171,ครัวบ้านทุ่งกับลุงเด่น พากินพาเที่ยว
youtube,UCdoluLQsAwXTkK45ocqxy8w,fan,764000.0,780006.3888888889,ครัววิชณีย์
youtube,UCdoluLQsAwXTkK45ocqxy8w,average_engagement_per_post,16006.388888888889,780006.3888888889,ครัววิชณีย์
youtube,UC_nmh9XycGlquouvai2UC6g,fan,768000.0,779626.3130990416,Newzkung Raccoonza
youtube,UC_nmh9XycGlquouvai2UC6g,average_engagement_per_post,11626.313099041534,779626.3130990416,Newzkung Raccoonza
youtube,UCP1Dd2e9Kqn0qTAR7HAA8kQ,fan,728000.0,764154.25,CRK
youtube,UCP1Dd2e9Kqn0qTAR7HAA8kQ,average_engagement_per_post,36154.25,764154.25,CRK
youtube,UC-Oq0W8avFSSbKFsY3iHyUA,fan,717000.0,756243.3774597496,Online Station
youtube,UC-Oq0W8avFSSbKFsY3iHyUA,average_engagement_per_post,39243.37745974955,756243.3774597496,Online Station
youtube,UCTjkDR6UaZCfACT4Vm6XrPQ,fan,666000.0,754878.938547486,จอห์นไรเดอร์ - Johnrider
youtube,UCTjkDR6UaZCfACT4Vm6XrPQ,average_engagement_per_post,88878.93854748603,754878.938547486,จอห์นไรเดอร์ - Johnrider
youtube,UCckBCIvFC0zKOtyz3F7igRQ,fan,659000.0,754074.914893617,Basgamer
youtube,UCckBCIvFC0zKOtyz3F7igRQ,average_engagement_per_post,95074.91489361702,754074.914893617,Basgamer
youtube,UC3_lMXTY0h_N7iVB1FhYf9A,fan,736000.0,749339.2023346303,Sir.Mikey
youtube,UC3_lMXTY0h_N7iVB1FhYf9A,average_engagement_per_post,13339.20233463035,749339.2023346303,Sir.Mikey
youtube,UCgbFlQTcX5a37uUMv2EZl7A,fan,691000.0,745900.7391304348,Abdulthaitube - อับดุลย์เอ๊ย ถามไรตอบได้!
youtube,UCgbFlQTcX5a37uUMv2EZl7A,average_engagement_per_post,54900.739130434784,745900.7391304348,Abdulthaitube - อับดุลย์เอ๊ย ถามไรตอบได้!
youtube,UC8o3XFqZfTYaZYgDoIY8L6w,fan,703000.0,740178.737704918,Yae uunws
youtube,UC8o3XFqZfTYaZYgDoIY8L6w,average_engagement_per_post,37178.737704918036,740178.737704918,Yae uunws
youtube,UCo1SNtg35H65wWeqNfawRDA,fan,733000.0,734904.2328767123,Steep Family
youtube,UCo1SNtg35H65wWeqNfawRDA,average_engagement_per_post,1904.2328767123288,734904.2328767123,Steep Family
youtube,UCcKQ28j6Eo64lTprIaORK4Q,fan,730000.0,731678.5,Kree RicKer TV
youtube,UCcKQ28j6Eo64lTprIaORK4Q,average_engagement_per_post,1678.5,731678.5,Kree RicKer TV
youtube,UCqA48zxQgGz1AfON-wrn5BA,fan,280000.0,727950.724137931,iamSometimes
youtube,UCqA48zxQgGz1AfON-wrn5BA,average_engagement_per_post,447950.724137931,727950.724137931,iamSometimes
youtube,UC9CldAJs08kpQk_Qx7Imiow,fan,714000.0,727362.6319702602,FPSThailand
youtube,UC9CldAJs08kpQk_Qx7Imiow,average_engagement_per_post,13362.631970260223,727362.6319702602,FPSThailand
youtube,UC8EdCSs4_UmlF0cnoj-1pxA,fan,633000.0,721447.1633986929,Mouth Moy
youtube,UC8EdCSs4_UmlF0cnoj-1pxA,average_engagement_per_post,88447.1633986928,721447.1633986929,Mouth Moy
youtube,UCvCXZWs1uoHnph2p4Dp8Q6w,fan,460000.0,720572.3918918918,autolifethailand official
youtube,UCvCXZWs1uoHnph2p4Dp8Q6w,average_engagement_per_post,260572.3918918919,720572.3918918918,autolifethailand official
youtube,UCZiAt5qT4xFeP6SsPa05VMg,fan,436000.0,716086.6129032258,ZuvapitSnap
youtube,UCZiAt5qT4xFeP6SsPa05VMg,average_engagement_per_post,280086.6129032258,716086.6129032258,ZuvapitSnap
youtube,UCVpdQa9XD9fK7s6xYG7RZYg,fan,699000.0,713599.9068965517,TAEJK
youtube,UCVpdQa9XD9fK7s6xYG7RZYg,average_engagement_per_post,14599.906896551724,713599.9068965517,TAEJK
youtube,UCC1lE2-jHSKiLqv5-hw6uxQ,fan,669000.0,705061.0801186943,Wongnai
youtube,UCC1lE2-jHSKiLqv5-hw6uxQ,average_engagement_per_post,36061.080118694365,705061.0801186943,Wongnai
youtube,UCYsAsON0nSBOXJZlHUV-8Kg,fan,292000.0,705041.5,Salaider Esport
youtube,UCYsAsON0nSBOXJZlHUV-8Kg,average_engagement_per_post,413041.5,705041.5,Salaider Esport
youtube,UC5sAE68WlvquaUNDybc77UQ,fan,684000.0,703365.0535714285,Motobigbike Thailand
youtube,UC5sAE68WlvquaUNDybc77UQ,average_engagement_per_post,19365.053571428572,703365.0535714285,Motobigbike Thailand
youtube,UCwtp6MNQF6y737y0t8wnD2g,fan,633000.0,701896.1544303797,THE AUN GAME
youtube,UCwtp6MNQF6y737y0t8wnD2g,average_engagement_per_post,68896.15443037974,701896.1544303797,THE AUN GAME
youtube,UCqqkFrNzTQEBSvZ8EOjYMlw,fan,614000.0,694700.2117647058,Buablink
youtube,UCqqkFrNzTQEBSvZ8EOjYMlw,average_engagement_per_post,80700.21176470588,694700.2117647058,Buablink
youtube,UCQDM6ZU2TsWirUVcDPtS9TQ,fan,658000.0,694624.7638483965,เชฟขวัญ EngiChef
youtube,UCQDM6ZU2TsWirUVcDPtS9TQ,average_engagement_per_post,36624.7638483965,694624.7638483965,เชฟขวัญ EngiChef
youtube,UCoUTEqb6IFuhXBRDtWAMang,fan,614000.0,692898.247311828,Kim Property Live
youtube,UCoUTEqb6IFuhXBRDtWAMang,average_engagement_per_post,78898.24731182796,692898.247311828,Kim Property Live
youtube,UCtz2uDJ2dcOJXrI1TsZhiyw,fan,637000.0,688879.0487804879,Bacon Time
youtube,UCtz2uDJ2dcOJXrI1TsZhiyw,average_engagement_per_post,51879.04878048781,688879.0487804879,Bacon Time
youtube,UCNNtdvfZ8Yom0hAKB5GBdYA,fan,679000.0,685227.4782608695,Cherry E Bright
youtube,UCNNtdvfZ8Yom0hAKB5GBdYA,average_engagement_per_post,6227.478260869565,685227.4782608695,Cherry E Bright
youtube,UCfvE_OawmisG9gRJHrmlbdA,fan,567000.0,684125.835443038,Alie Blackcobra
youtube,UCfvE_OawmisG9gRJHrmlbdA,average_engagement_per_post,117125.83544303797,684125.835443038,Alie Blackcobra
youtube,UCbuh_R4v3uLz9kVREf8SVoQ,fan,434000.0,682094.0581395349,Kia Zaab
youtube,UCbuh_R4v3uLz9kVREf8SVoQ,average_engagement_per_post,248094.05813953487,682094.0581395349,Kia Zaab
youtube,UCWtWh8vy_JZ1HnZE-BWddIw,fan,655000.0,675412.6966580977,Ceemeagain Chatpawee
youtube,UCWtWh8vy_JZ1HnZE-BWddIw,average_engagement_per_post,20412.696658097688,675412.6966580977,Ceemeagain Chatpawee
youtube,UCsbSEW758I5Uow-5cCMUSow,fan,580000.0,673796.0618811881,droidsans
youtube,UCsbSEW758I5Uow-5cCMUSow,average_engagement_per_post,93796.06188118811,673796.0618811881,droidsans
youtube,UCC1uMmPHqeTcURsRigB1xVw,fan,398000.0,672752.9696969697,Pint0Gaming
youtube,UCC1uMmPHqeTcURsRigB1xVw,average_engagement_per_post,274752.9696969697,672752.9696969697,Pint0Gaming
youtube,UCTAdKeA-9lhC5h_rWiE-N8g,fan,662000.0,669907.9821428572,Chompoo Sangchan
