channel,account_id,account_display_name,mapped_name
facebook,733575270165526,ขยันสร้างภาพ,ขยันสร้างภาพ
facebook,734473613252478,อ่านเข้าเส้น,อ่านเข้าเส้น
facebook,736022763433994,Blackbox4.0 by Mei,Blackbox4.0 by Mei
facebook,738217609628265,วิ่งไหนกัน ปั่นไหนดี,วิ่งไหนกัน ปั่นไหนดี
facebook,743847848987542,Train Hard Look Hot by Nattie,Train Hard Look Hot by Nattie
facebook,745515242139382,ฉันตกหลุมรักหนังสือ,ฉันตกหลุมรักหนังสือ
facebook,746159482197483,ไม่คิดว่าผมจะรักการวิ่งขนาดนี้,ไม่คิดว่าผมจะรักการวิ่งขนาดนี้
facebook,750221895144582,อ้วนจูนเนอร์,อ้วนจูนเนอร์
facebook,750371905011291,Sweetlists,Sweetlists
facebook,750672281704191,หนูลำไย,หนูลำไย
facebook,755602707823020,ไอ้ปรื้ด เล่นหุ้น,ไอ้ปรื้ด เล่นหุ้น
facebook,757465370955925,นี่หรือการ์ตูน,นี่หรือการ์ตูน
facebook,758345901198871,ไดอารี่คนเล่นหุ้น,ไดอารี่คนเล่นหุ้น
facebook,758976890877292,กับข้าวกับปลาโอ Plaocooking,กับข้าวกับปลาโอ Plaocooking
facebook,760679240696775,ลุงหมอขอพักร้อน,ลุงหมอขอพักร้อน
facebook,763239420383852,Money Buffalo,Money Buffalo
facebook,765386650215245,กูจะฮาก็ตรงคอมเม้นต์นี่แหละ,กูจะฮาก็ตรงคอมเม้นต์นี่แหละ
facebook,768459453261684,SistaCafe,SistaCafe
facebook,769057533457016,Millionaire College: รวยหุ้นง่ายๆสไตล์อาจารย์เจ,Millionaire College: รวยหุ้นง่ายๆสไตล์อาจารย์เจ
facebook,777998052268385,above sea level,above sea level
facebook,783548251761489,Foodanyway ไปได้ทุกที่ ถ้ามีของอร่อย,Foodanyway ไปได้ทุกที่ ถ้ามีของอร่อย
facebook,783558181795911,Trader Diary ของเค้าเอง จะตั้งชื่อเพจอะไรก็ได้,Trader Diary ของเค้าเอง จะตั้งชื่อเพจอะไรก็ได้
facebook,783584198439393,หมีมีหม้อ,หมีมีหม้อ
facebook,786773674796143,เที่ยววัวตายควายล้ม travelalotthailand.com,เที่ยววัวตายควายล้ม travelalotthailand.com
facebook,788444187970801,คนท้อง ก็ต้องสวย by หมอนุ่น,คนท้อง ก็ต้องสวย by หมอนุ่น
facebook,792952037472481,BEFORE YOU GO,BEFORE YOU GO
facebook,795928087219551,Wander More,Wander More
facebook,796026803830052,ครอบครัวการเงิน,ครอบครัวการเงิน
facebook,796089587164788,แมวดุ๊บ,แมวดุ๊บ
facebook,796167947086284,CAFE TELLER,CAFE TELLER
facebook,805553119594415,Where Eat It แวะกินที่ไหนดี,Where Eat It แวะกินที่ไหนดี
facebook,819249924876923,InvestDiary แบ่งปันความรู้การลงทุน,InvestDiary แบ่งปันความรู้การลงทุน
facebook,821611727904864,Eat 'n Trip,Eat 'n Trip
facebook,822818814440753,อีปุก,อีปุก
facebook,823593327674351,Basgamer,BASGAMER
facebook,825396160913876,กูจะบอกอะไรให้นะ,กูจะบอกอะไรให้นะ
facebook,825469864143584,ฟอร์มหมาแก่,ฟอร์มหมาแก่
facebook,828221503970293,วิ่งแล้ววิ่งเล่า,วิ่งแล้ววิ่งเล่า
facebook,829158917175229,ไปอยู่ไหนมา,ไปอยู่ไหนมา
facebook,829670800510908,หนีนายเที่ยว,หนีนายเที่ยว
facebook,831078740361648,PXP Training,PXP Training
facebook,834507163564011,"Another Read, อีกหนึ่งที่อยากให้อ่าน","Another Read, อีกหนึ่งที่อยากให้อ่าน"
facebook,834742146604404,จบข่าว,จบข่าว
facebook,836504706433392,YimYam TV,YimYam TV
facebook,836601689752135,WEARTOWORKSTYLE,Weartoworkstyle
facebook,837947489594620,หุ้นพอร์ทระเบิด,หุ้นพอร์ทระเบิด
facebook,839277129569455,Hasham Shereenคนอะไรตัวอย่างหมี,Hasham Shereenคนอะไรตัวอย่างหมี
facebook,840004052713523,DevilMeiji,DevilMeiji
facebook,841574315859928,The Style by Anne,The Style by Anne
facebook,842038425915757,หลังอ่าน : รีวิวหนังสือ,หลังอ่าน : รีวิวหนังสือ
facebook,843616012346619,Herepaolicious (อร่อยไปกับเฮีย),Herepaolicious (อร่อยไปกับเฮีย)
facebook,849314875174595,เอา5นาทีของกูคืนมา,เอา5นาทีของกูคืนมา
facebook,849493565127434,เที่ยวรอบลูก,เที่ยวรอบลูก
facebook,851745094916355,ตามติดชีวิตอินเดีย,ตามติดชีวิตอินเดีย
facebook,852888521544513,เฉลิมศรี,เฉลิมศรี
facebook,854546371318792,Couple Travel พาแฟนไปไหนดี,Couple Travel พาแฟนไปไหนดี
facebook,856465704497410,Doctor Top,Doctor Top
facebook,858578544189950,น่าแดกไหมล่ะมึง,น่าแดกไหมล่ะมึง
facebook,860249924065552,Art AirsoftGun,Art AirsoftGun
facebook,861133054003764,BKreview - เรารีวิวทุกความอร่อย,BKreview - เรารีวิวทุกความอร่อย
facebook,867626730045504,ครีเอทีฟริมทาง,ครีเอทีฟริมทาง
facebook,868196279901691,เรไรรายวัน,เรไรรายวัน
facebook,869008973113004,สูงวัยลุยไปทั่ว,สูงวัยลุยไปทั่ว
facebook,874058286057632,Dark Side Runner,Dark Side Runner
facebook,875116482499793,กินกับนอน by PPowder,กินกับนอน by PPowder
facebook,882119225330867,Dreplay,DREPLAY
facebook,883134715089487,Wherever I Go,Wherever I Go
facebook,883778328355556,หนีงานไปเที่ยว,หนีงานไปเที่ยว
facebook,884171175045153,BackPack Thai 21,BackPack Thai 21
facebook,891084531018081,ABOVE THE MARS,ABOVE THE MARS
facebook,891205251089964,CarDebuts,CarDebuts
facebook,893650210706975,Pangfuufuu,pangfuufuu
facebook,904896209587978,กับแกล้ม,กับแกล้ม
facebook,905627479462262,TheLovelyAir.com,TheLovelyAir.com
facebook,907022806081588,นายปั้นเงิน,นายปั้นเงิน
facebook,909150675791820,อาจารย์ Gundam สอนฟิต จิต ใจ กาย,อาจารย์ Gundam สอนฟิต จิต ใจ กาย
facebook,911705058849575,วางเงินให้ถูกที่ คุณก็เป็นเศรษฐีได้ by Surakit CFP,วางเงินให้ถูกที่ คุณก็เป็นเศรษฐีได้ by Surakit CFP
facebook,918587104928831,รองเท้าสองคู่,รองเท้าสองคู่
facebook,920303498112461,N Join Play,N Join Play
facebook,932765843442590,Sanook Health,Sanook Health
facebook,938365999515505,จับตา,จับตา
facebook,940335999323204,วิ่งสร้างภาพ,วิ่งสร้างภาพ
facebook,941377915995790,English With Vivian,English With Vivian
facebook,941706765948093,จ ะ เ ที่ ย ว ไ ป ไ ห น,จ ะ เ ที่ ย ว ไ ป ไ ห น
facebook,948622795180277,โดนไล่มาเล่นในนี้,โดนไล่มาเล่นในนี้
facebook,950751824957131,DayTrade VI Penny Stock,DayTrade VI Penny Stock
facebook,950875371730397,ครัวมนุษย์ป้า คุณป้า ปอมปอม,ครัวมนุษย์ป้า คุณป้า ปอมปอม
facebook,951654351553736,Gutjang's Life - โลกของกัสจัง,Gutjang's Life - โลกของกัสจัง
facebook,953002451397968,เมีย,เมีย
facebook,953430184711074,วิถีไบค์เกอร์,วิถีไบค์เกอร์
facebook,957119371037175,บลูแพลนเน็ต เบ็ดเสร็จเรื่องเที่ยว,บลูแพลนเน็ต เบ็ดเสร็จเรื่องเที่ยว
facebook,957724954274224,The Charapaabs,The Charapaabs
facebook,972376042813525,Kik Beauty Fit,Kik Beauty Fit
facebook,974415495914410,รู้จริงเศรษฐกิจไทย,รู้จริงเศรษฐกิจไทย
facebook,975141545880259,Momentum investor,Momentum investor
facebook,977556025670298,Almost Zero Waste,Almost Zero Waste
facebook,982491628429910,For a time ออกไปพัก,For a time ออกไปพัก
facebook,983058958489235,อยาก กิน โว้ยยยยยยย,อยาก กิน โว้ยยยยยยย
facebook,983427941703004,Danny TH,Danny TH
facebook,993669644013200,นี่แหละแฟนเรา,นี่แหละแฟนเรา
facebook,995302490483328,DataRockie,DataRockie
facebook,997722787054306,SopitChitchat โสภิตชิทแชท,SopitChitchat โสภิตชิทแชท
